N,effect,t_design,power,effect_estimate,prob_effect,sd_effect_estimate
50,1.3,4,1,0.347501324636647,0.9985,0.105358759463093
65,1.3,4,1,0.304609602832611,0.9995,0.0960874583019079
15,1.5,4,1,0.535400667486767,0.9995,0.178006680310726
35,1.5,4,1,0.444717208426103,1,0.111900097022955
50,1.5,4,1,0.436547544148715,1,0.0837484357801153
65,1.5,4,0,0.123565723895309,0.9205,0.0892795436186941
50,1,1,0,0.0915852362935618,0.8995,0.0715124193459285
15,1.3,1,0,0.0284786650572368,0.5785,0.150735700112383
35,1.3,1,0,0.159959917149113,0.956,0.0957273871065291
50,1.3,1,0,0.0478683816151967,0.697,0.097110164152445
65,1.3,1,1,0.21265131420043,0.9975,0.0819604579005029
15,1.5,1,0,0.0955109184627961,0.721,0.166448053517649
35,1.5,1,1,0.30070347428166,0.9875,0.131602252216946
50,1.5,1,1,0.29421762882146,0.9995,0.0817118011193388
65,1.5,1,1,0.338072831698233,1,0.0749537605526716
15,1.3,2,0,0.0587610016958297,0.624,0.201780039660801
35,1.3,2,1,0.302512111667071,0.9975,0.108969820074371
50,1.3,2,0,0.112398198050675,0.899,0.0877833507084033
65,1.3,2,1,0.325878502880046,0.9995,0.0813900205584484
15,1.5,2,0,0.0628193582812675,0.614,0.252054339257061
35,1.5,2,1,0.509088336907601,0.9995,0.126218428281701
50,1.5,2,1,0.368939071272782,1,0.0882336085218306
65,1.5,2,1,0.390680198357172,1,0.0720186722543104
15,1.3,3,0,0.093213914476886,0.7375,0.156526959624743
35,1.3,3,0,0.127022629701096,0.9045,0.0999240916182333
50,1.3,3,0,0.133399042034672,0.902,0.102388866722924
65,1.3,3,0,0.0991513976056423,0.8655,0.088142610569736
15,1.5,3,0,0.141051405675908,0.829,0.153966779262712
35,1.5,3,0,0.0971247065884104,0.8245,0.104654752986925
50,1.5,3,1,0.389611439955352,1,0.0969768438426474
65,1.5,3,1,0.25211326192645,0.9995,0.0767764343030344
15,1.3,4,1,0.342423362439011,0.9755,0.179579034245408
35,1.3,4,1,0.344903199785533,0.9965,0.121780629203495
50,1.3,4,0,-0.00288598066728006,0.4765,0.0992608855648234
65,1.3,4,1,0.241498114535519,0.999,0.0831566357371418
15,1.5,4,0,0.299583835551335,0.97,0.159306427995178
35,1.5,4,1,0.323076219268345,1,0.0826474865735722
50,1.5,4,1,0.313782255790328,1,0.0960587501542605
65,1.5,4,0,0.14652492915109,0.9365,0.094319269999786
50,1,1,0,-0.177218661452893,0.0325,0.0949249419629892
15,1.3,1,0,0.296212834537451,0.9475,0.179624535525885
35,1.3,1,1,0.26786941892398,0.9945,0.106597025992047
50,1.3,1,1,0.216132185823543,0.997,0.0779930743726681
65,1.3,1,0,0.108939318956663,0.8935,0.08931162009062
15,1.5,1,0,0.124715096881248,0.77,0.164762605532512
35,1.5,1,1,0.415089931631128,0.9995,0.120608944242081
50,1.5,1,1,0.360361646710814,1,0.0936467198561052
65,1.5,1,1,0.265490831134736,1,0.0669059880533372
15,1.3,2,0,0.00303806298819326,0.493,0.150034030797158
35,1.3,2,0,0.188344328771757,0.9615,0.102876868585108
50,1.3,2,1,0.299612131198408,0.9995,0.0981755163898698
65,1.3,2,1,0.215476336152861,0.997,0.0819673609811897
15,1.5,2,0,0.245384817921579,0.9665,0.135528013040208
35,1.5,2,0,0.170614589712685,0.903,0.131885172711214
50,1.5,2,1,0.466679199637649,1,0.0927502925727371
65,1.5,2,1,0.233855698249411,0.9985,0.0788008036738659
15,1.3,3,0,0.167973699696222,0.8405,0.169310699436973
35,1.3,3,0,0.22570278211586,0.971,0.120265789245846
50,1.3,3,0,0.051470940177113,0.73,0.0840507344856424
65,1.3,3,1,0.162568193660148,0.9895,0.0695231148723253
15,1.5,3,0,0.348534633604999,0.9665,0.184691688416974
35,1.5,3,1,0.24490054654401,0.9765,0.122031063971797
50,1.5,3,1,0.250614668023079,0.994,0.0973252013561214
65,1.5,3,1,0.375426067410603,1,0.0816024667598082
15,1.3,4,0,0.289307282866655,0.9145,0.218448412713269
35,1.3,4,1,0.285178355501856,0.9995,0.0996805260008596
50,1.3,4,1,0.292367524301714,0.998,0.100106883196672
65,1.3,4,1,0.179047047134238,0.982,0.0876521470330764
15,1.5,4,1,0.671483602831046,0.9995,0.173649347998534
35,1.5,4,1,0.285537838829016,0.9905,0.119686708892542
50,1.5,4,1,0.262345366034822,0.994,0.10826860120395
65,1.5,4,1,0.22023019565758,0.9975,0.0826731461535923
50,1,1,0,-0.0943726032364163,0.16,0.092096795623847
15,1.3,1,0,0.0034686709487084,0.5055,0.136467392617234
35,1.3,1,1,0.488207732570234,1,0.101904743613432
50,1.3,1,1,0.275050224132303,1,0.0726781008180682
65,1.3,1,0,0.145689951004555,0.973,0.0753623550093958
15,1.5,1,0,0.248012593404679,0.949,0.155999160930503
35,1.5,1,1,0.240097246325632,0.993,0.0905462877292924
50,1.5,1,1,0.329307946905891,1,0.0721680811681517
65,1.5,1,1,0.297403189590151,1,0.0761315572275951
15,1.3,2,1,0.336414867924445,0.993,0.128690498906717
35,1.3,2,0,0.141861607808961,0.91,0.106131078697553
50,1.3,2,0,0.115163948021338,0.8865,0.0915911669632131
65,1.3,2,1,0.234164387799702,0.998,0.0796997452416717
15,1.5,2,0,0.23148535218687,0.8655,0.213975925659572
35,1.5,2,1,0.230343166658006,0.9915,0.0979292717356655
50,1.5,2,0,0.194858297585324,0.971,0.101056896257709
65,1.5,2,1,0.280173544016207,1,0.0750116100357302
15,1.3,3,0,0.0687413448142255,0.699,0.150783194642898
35,1.3,3,0,0.0840588688164782,0.766,0.118746323331709
50,1.3,3,1,0.234323879896851,0.9945,0.0901931893648625
65,1.3,3,1,0.210945521975166,0.9965,0.0815858109077424
15,1.5,3,0,0.219995942814659,0.957,0.126909255206596
35,1.5,3,1,0.295948412526988,0.9985,0.102349820292925
50,1.5,3,1,0.271108376510779,0.9995,0.0848258814971476
65,1.5,3,1,0.200095582368948,0.9975,0.0713800731891881
15,1.3,4,0,0.0767043069905648,0.644,0.222689832216388
35,1.3,4,0,0.00209143382010072,0.5055,0.104839757303505
50,1.3,4,1,0.213570436817019,0.988,0.0918837482716764
65,1.3,4,1,0.191240532130365,0.987,0.0833176922827369
15,1.5,4,0,0.167434009553891,0.872,0.159353392210467
35,1.5,4,1,0.292937197663631,1,0.0971773935936538
50,1.5,4,1,0.267686092183677,0.9975,0.0944995971981286
65,1.5,4,1,0.348980268179188,1,0.0848749199703258
50,1,1,0,0.0304187114667348,0.6485,0.0848391463549736
15,1.3,1,0,0.179253711497736,0.902,0.139929368342352
35,1.3,1,1,0.374974473378164,0.9995,0.119226337041602
50,1.3,1,1,0.197581463431078,0.995,0.0788269798146486
65,1.3,1,1,0.272225219364359,1,0.0626834401569091
15,1.5,1,1,0.556248884668883,1,0.150516751852135
35,1.5,1,0,0.171890508565298,0.9205,0.119622120817707
50,1.5,1,1,0.325543237393031,1,0.0682020758584831
65,1.5,1,1,0.343223941159742,1,0.0777598554880461
15,1.3,2,0,0.245983032317928,0.9515,0.152223243045043
35,1.3,2,0,0.185048137314454,0.935,0.119090277073967
50,1.3,2,0,0.200212618895128,0.9615,0.113005124470381
65,1.3,2,1,0.225507377798202,1,0.0665800200885997
15,1.5,2,0,0.477532926089576,0.9705,0.242751192829503
35,1.5,2,1,0.477131814269506,1,0.11852809153377
50,1.5,2,1,0.270687796851895,0.996,0.102810756799627
65,1.5,2,1,0.271449142498491,1,0.0704711114924886
15,1.3,3,0,0.0471405571089533,0.634,0.139241479000425
35,1.3,3,0,0.167948546761372,0.945,0.10523032362027
50,1.3,3,1,0.278843593437072,1,0.0728418902272861
65,1.3,3,1,0.276152755097648,0.9995,0.0763577402186817
15,1.5,3,1,0.503846411912478,1,0.110250995823006
35,1.5,3,0,0.0206248459883018,0.5765,0.109924355842119
50,1.5,3,1,0.24528810225153,0.9875,0.106896088262834
65,1.5,3,1,0.333826468593255,1,0.0876088928603795
15,1.3,4,1,0.318514476215644,0.989,0.140315546334523
35,1.3,4,0,0.0891157513353393,0.736,0.146670425782249
50,1.3,4,1,0.279349153000451,0.995,0.108886477313791
65,1.3,4,1,0.346599986888871,1,0.0818704414003903
15,1.5,4,1,0.574244676536934,0.998,0.196438458290529
35,1.5,4,0,0.250709177603684,0.9685,0.138981511023864
50,1.5,4,1,0.365212115214047,0.999,0.117143671153193
65,1.5,4,1,0.325277593781076,0.9995,0.0805378341980633
50,1,1,0,-0.026671460286671,0.365,0.0771922081270673
15,1.3,1,1,0.458054108680886,0.9965,0.177926979347204
35,1.3,1,0,0.0395154890691487,0.649,0.111999230890557
50,1.3,1,1,0.237946180097127,0.9985,0.075492803732697
65,1.3,1,0,0.081305849439225,0.8525,0.0800424147119451
15,1.5,1,0,0.237402072866823,0.968,0.132587880464886
35,1.5,1,1,0.245620533940954,0.997,0.101139504241884
50,1.5,1,1,0.320062720489016,0.9995,0.095189651367187
65,1.5,1,1,0.295855579459401,1,0.0793649296015438
15,1.3,2,0,0.0807336392544679,0.656,0.199928544399938
35,1.3,2,0,0.0614434165961499,0.78,0.0818864450777484
50,1.3,2,0,0.12584757773977,0.9585,0.074281431695542
65,1.3,2,0,0.092386806245625,0.849,0.0882889004407066
15,1.5,2,0,0.0612230327204814,0.6075,0.235206266544215
35,1.5,2,1,0.233734441239084,0.985,0.11063654855735
50,1.5,2,1,0.425427428956611,1,0.0935777781858196
65,1.5,2,1,0.340492814455286,1,0.0713465373388507
15,1.3,3,0,0.0534575889563829,0.609,0.195077020797987
35,1.3,3,0,0.146699147237491,0.907,0.113414603381681
50,1.3,3,1,0.290380078739619,0.998,0.096629862396676
65,1.3,3,0,0.139501124555901,0.965,0.0780966938481743
15,1.5,3,1,0.501101161866453,1,0.159100930283024
35,1.5,3,0,0.201384649936222,0.97,0.106528501080716
50,1.5,3,1,0.249093393368195,0.9985,0.0871483163528514
65,1.5,3,1,0.421595506572812,1,0.0789247458784929
15,1.3,4,0,-0.187934976819781,0.194,0.225911954692919
35,1.3,4,0,0.136977442273976,0.9305,0.0940927735940454
50,1.3,4,1,0.260609498129545,1,0.0809496395584368
65,1.3,4,1,0.281944310677534,1,0.0801648284777647
15,1.5,4,0,0.315231620472804,0.9115,0.238947585358219
35,1.5,4,1,0.360848141541663,0.998,0.121903878080316
50,1.5,4,1,0.232732680036351,0.9885,0.097906612981379
65,1.5,4,1,0.281660681221521,0.999,0.0861176227072981
50,1,1,0,-0.0132195491696768,0.4235,0.0738940383644169
15,1.3,1,0,-0.105880691700068,0.244,0.164460319307831
35,1.3,1,0,0.159723999260813,0.9225,0.11337308972923
50,1.3,1,0,0.0813552305834786,0.8085,0.0964112292002997
65,1.3,1,1,0.240024104171928,0.998,0.0878977655006688
15,1.5,1,0,0.173146958648528,0.865,0.160016821129936
35,1.5,1,0,0.0312163950929203,0.6025,0.110293676920552
50,1.5,1,1,0.309933838141258,1,0.0813872560243911
65,1.5,1,1,0.180502602196511,0.996,0.0667120136006513
15,1.3,2,0,0.317090507832683,0.958,0.191068922068274
35,1.3,2,0,0.212124696210248,0.974,0.108948750517983
50,1.3,2,1,0.280172330278256,1,0.0845218768221536
65,1.3,2,0,0.144421558418391,0.9745,0.0740487632522458
15,1.5,2,1,0.293986145938002,0.978,0.148725025417416
35,1.5,2,1,0.332541976322026,1,0.105639124368224
50,1.5,2,1,0.306464529680453,1,0.085187694870718
65,1.5,2,1,0.331939999803578,1,0.0715264594005927
15,1.3,3,0,0.356824878986748,0.9675,0.191164792952512
35,1.3,3,1,0.335953204407664,0.998,0.116631161639768
50,1.3,3,1,0.165228485593412,0.9885,0.0700307879823415
65,1.3,3,1,0.18756017755392,0.995,0.0771172546379995
15,1.5,3,1,0.373772338766568,0.9875,0.164689325938484
35,1.5,3,1,0.324971136266816,0.997,0.121811061054554
50,1.5,3,1,0.303881911819766,1,0.0989382601886483
65,1.5,3,1,0.272473386958129,1,0.0783107223889502
15,1.3,4,0,-0.00368409494431637,0.4945,0.251647182044653
35,1.3,4,1,0.418671711353812,0.9985,0.124319258167836
50,1.3,4,1,0.337031308613595,1,0.0866069996777127
65,1.3,4,1,0.260459288852388,0.9995,0.0808440370661516
15,1.5,4,1,0.334818947234621,0.9755,0.173923663766191
35,1.5,4,1,0.53609666462062,1,0.102339871274946
50,1.5,4,1,0.218232268354349,0.992,0.0948872127092438
65,1.5,4,1,0.364310766064152,1,0.0976345803572882
50,1,1,0,0.0633245258055063,0.772,0.0885385868209582
15,1.3,1,1,0.402505145359241,0.9935,0.152887252968934
35,1.3,1,1,0.21033055241476,0.98,0.0995487308439048
50,1.3,1,1,0.246844384885146,0.998,0.0825627335015776
65,1.3,1,1,0.219570710641139,1,0.0653671341864889
15,1.5,1,0,0.327444176592599,0.942,0.209939498644173
35,1.5,1,0,0.109032249022473,0.835,0.110541638358389
50,1.5,1,1,0.357633879176132,1,0.0792671595069292
65,1.5,1,1,0.3671053404562,1,0.0682157815072087
15,1.3,2,0,-0.046318979307218,0.4075,0.20643780229846
35,1.3,2,1,0.311019057946667,0.9965,0.111266259009467
50,1.3,2,1,0.290131180015626,0.9975,0.0975516847278145
65,1.3,2,1,0.190048120233837,0.996,0.075372337971506
15,1.5,2,1,0.791679672683648,1,0.153019910641338
35,1.5,2,1,0.332542821431676,0.9975,0.110794842606685
50,1.5,2,0,0.169524877618983,0.9735,0.0879376891271235
65,1.5,2,1,0.256460211716892,0.9975,0.0881806624558081
15,1.3,3,0,0.152152606438048,0.787,0.192327294612269
35,1.3,3,0,0.209956235390528,0.9585,0.120297677991189
50,1.3,3,1,0.421053998593176,0.9995,0.0948941397024523
65,1.3,3,1,0.254593938151544,0.996,0.0933712889894311
15,1.5,3,1,0.422209716967704,0.9965,0.143815110406945
35,1.5,3,0,0.17284368511042,0.907,0.130324347590925
50,1.5,3,1,0.371504482466502,1,0.0948890173198962
65,1.5,3,0,0.148294148371646,0.9715,0.0809822948847876
15,1.3,4,0,-0.00891397203986596,0.4885,0.261300757375441
35,1.3,4,0,0.198409368099694,0.949,0.126103367052606
50,1.3,4,0,0.164709444031193,0.9605,0.0932275616898632
65,1.3,4,0,0.104668334078601,0.898,0.0844038606868002
15,1.5,4,1,0.459952186384728,0.998,0.156052390269639
35,1.5,4,1,0.518499381116979,1,0.116754678396751
50,1.5,4,1,0.270958359502156,0.9965,0.102768998719513
65,1.5,4,1,0.324892838097151,0.9985,0.101681328948291
50,1,1,0,-0.0414713126843491,0.3145,0.0868177335440722
15,1.3,1,0,0.0922855652913787,0.7215,0.161164676040631
35,1.3,1,0,0.0828702896178418,0.778,0.105900257074877
50,1.3,1,1,0.357163269768088,1,0.0792158179986941
65,1.3,1,1,0.182617075042594,0.9965,0.0621287145484907
15,1.5,1,1,0.337721207083714,0.9875,0.145412232920362
35,1.5,1,1,0.244167911814937,0.9925,0.101593302830449
50,1.5,1,1,0.312086770411557,1,0.0867547303086413
65,1.5,1,1,0.231528406715341,0.9995,0.0742858999750867
15,1.3,2,0,0.173137901431924,0.884,0.145300456771283
35,1.3,2,1,0.379122108228815,0.9995,0.112002387359362
50,1.3,2,0,0.0795509548250518,0.825,0.0858667535765809
65,1.3,2,1,0.27494465685257,1,0.08159081702791
15,1.5,2,0,0.196298156836892,0.879,0.172509620986467
35,1.5,2,0,0.0776008895768071,0.7535,0.111632649176236
50,1.5,2,1,0.305276264423492,0.9995,0.0875719194717212
65,1.5,2,1,0.232178009428158,0.9975,0.0802713561467476
15,1.3,3,0,-0.231604615651237,0.137,0.214874916549195
35,1.3,3,1,0.201708421087535,0.975,0.10996367557052
50,1.3,3,1,0.193868273658982,0.9775,0.0974743789611067
65,1.3,3,1,0.159353012071335,0.9865,0.0741367189870566
15,1.5,3,0,0.185295186064331,0.845,0.194167865570862
35,1.5,3,0,0.0931366298815924,0.794,0.115385905966105
50,1.5,3,1,0.251023629654017,0.9985,0.0819831957520195
65,1.5,3,1,0.269531603680053,1,0.0759050549901333
15,1.3,4,0,0.249394591262328,0.965,0.141391605418042
35,1.3,4,0,0.185771216764746,0.926,0.135206881147618
50,1.3,4,1,0.222431559760064,0.986,0.101264456087372
65,1.3,4,1,0.336037560717753,1,0.0850026044275389
15,1.5,4,0,0.260364390264887,0.9265,0.181134599499771
35,1.5,4,1,0.520167888357694,1,0.108531632212243
50,1.5,4,1,0.167369886777088,0.9785,0.084398122801018
65,1.5,4,1,0.372788720492661,1,0.0839375401961469
50,1,1,0,-0.139454566538161,0.055,0.0875026849401065
15,1.3,1,1,0.640320064590156,1,0.183666752387643
35,1.3,1,1,0.295292106168073,0.996,0.105465109328753
50,1.3,1,1,0.240542685143603,0.9885,0.0995634085296024
65,1.3,1,1,0.195251836747117,0.998,0.0695982473221482
15,1.5,1,0,0.135032304663554,0.7665,0.190259347921141
35,1.5,1,1,0.319397808887712,0.9985,0.0991818312566202
50,1.5,1,1,0.329393774135348,1,0.0875297686438042
65,1.5,1,1,0.355856191857825,1,0.0903289360924684
15,1.3,2,0,0.140104791451372,0.825,0.152618965596001
35,1.3,2,0,0.0923254235416483,0.81,0.105163456470425
50,1.3,2,0,0.126291154853361,0.897,0.0960290904973148
65,1.3,2,1,0.183067738320609,0.9925,0.0788679040851119
15,1.5,2,0,0.376709325544314,0.95,0.236199157525689
35,1.5,2,1,0.282062541018533,0.9935,0.112210416754669
50,1.5,2,1,0.150136086837558,0.975,0.0769256549415605
65,1.5,2,1,0.196445907834337,0.9875,0.0903834533252328
15,1.3,3,0,0.169497661607333,0.8665,0.158424571536218
35,1.3,3,0,-0.192149884331374,0.016,0.0905384206574296
50,1.3,3,0,0.107760245109538,0.9085,0.0834843737655195
65,1.3,3,0,0.0528995772373394,0.7735,0.0714464868799022
15,1.5,3,0,0.208906700464387,0.8245,0.226609069108576
35,1.5,3,1,0.408324363590382,1,0.0976989028088725
50,1.5,3,1,0.560391670141246,1,0.120649983217756
65,1.5,3,0,0.137767593513369,0.963,0.077817864606592
15,1.3,4,0,0.0835206611201403,0.69,0.179438419645456
35,1.3,4,0,0.157093738954737,0.9515,0.0942898902883419
50,1.3,4,0,0.119707077214107,0.8755,0.102077274042287
65,1.3,4,0,0.149029505808531,0.955,0.0895841536215512
15,1.5,4,0,0.36629696341529,0.965,0.19965098856872
35,1.5,4,1,0.247703774911857,0.9815,0.125269045480286
50,1.5,4,1,0.190559629560344,0.9845,0.0925813442910937
65,1.5,4,1,0.199580993329439,0.997,0.0777119326096006
50,1,1,0,0.00157218853856482,0.5185,0.0844645418159284
15,1.3,1,1,0.332707916408845,0.99,0.148772363890742
35,1.3,1,0,-0.0909475899211789,0.1505,0.090986314187718
50,1.3,1,0,0.0611368257416344,0.751,0.086629184429959
65,1.3,1,1,0.176563407689559,0.9915,0.0747005672571362
15,1.5,1,0,0.315089510739701,0.9715,0.170996761995675
35,1.5,1,0,0.23400635259593,0.9605,0.132638628192161
50,1.5,1,1,0.341179465861523,1,0.0879194264379185
65,1.5,1,1,0.298032169247494,1,0.0684809216385487
15,1.3,2,0,0.132594313767919,0.7755,0.187580031371791
35,1.3,2,1,0.260375525985223,0.995,0.0968855690883069
50,1.3,2,1,0.294011665501086,0.9985,0.0989424646834612
65,1.3,2,1,0.277203601891664,1,0.082214858821236
15,1.5,2,1,0.389283397842319,0.998,0.126137040798456
35,1.5,2,1,0.477828022290032,1,0.118793514143708
50,1.5,2,1,0.220902011508289,0.991,0.0907154782756939
65,1.5,2,1,0.320321500604919,1,0.0841011877099441
15,1.3,3,1,0.479332440344425,0.9985,0.160409567695692
35,1.3,3,1,0.251882413683916,0.9795,0.119839278858818
50,1.3,3,1,0.376041942124417,1,0.0875251907918986
65,1.3,3,0,0.112682123897642,0.903,0.0867752811243079
15,1.5,3,1,0.585519212610371,0.9995,0.158111224034659
35,1.5,3,1,0.411333556596304,0.9995,0.127088805266082
50,1.5,3,1,0.337427908637691,1,0.0998100309608781
65,1.5,3,1,0.335971177918525,0.9995,0.0954173943870827
15,1.3,4,1,0.42934853372281,0.9815,0.201678347843778
35,1.3,4,1,0.316089575872837,0.997,0.120097104201665
50,1.3,4,1,0.303296632080224,0.9895,0.126206097260121
65,1.3,4,1,0.272401076730863,0.9995,0.0822008019471069
15,1.5,4,0,0.317654030005649,0.9615,0.176120535279745
35,1.5,4,1,0.361614914217086,0.9935,0.148387103874116
50,1.5,4,0,0.168998271786126,0.97,0.0874881284708026
65,1.5,4,1,0.326096917571245,1,0.0917182813748489
50,1,1,0,0.000227200524633652,0.5045,0.064971987691137
15,1.3,1,0,0.193443376615259,0.912,0.139009777329819
35,1.3,1,1,0.463074523747152,1,0.0962295786096519
50,1.3,1,0,0.139144698505591,0.957,0.0847278125226074
65,1.3,1,0,0.0409503086640218,0.6985,0.080969654012844
15,1.5,1,1,0.236495331847455,0.992,0.0985118741667913
35,1.5,1,1,0.34943485239756,1,0.0841694300163627
50,1.5,1,1,0.309616622441889,1,0.0879014785290178
65,1.5,1,1,0.3398049157686,1,0.0676073117668397
15,1.3,2,0,0.214421585552732,0.931,0.148255469552694
35,1.3,2,1,0.330046182080003,0.9985,0.104236440951387
50,1.3,2,1,0.266391808811169,0.996,0.0964909903359347
65,1.3,2,0,0.0804650376355878,0.8645,0.0732983235912033
15,1.5,2,0,0.340017918532801,0.941,0.217605379763108
35,1.5,2,1,0.465291111624635,0.9995,0.12703489969555
50,1.5,2,1,0.396742271131272,1,0.0906515144987221
65,1.5,2,1,0.347466580552625,1,0.077023349866263
15,1.3,3,1,0.276315360355449,0.9755,0.140609034666603
35,1.3,3,1,0.376207840612247,0.999,0.11145513048625
50,1.3,3,1,0.25341254260493,0.9985,0.0913134017681127
65,1.3,3,1,0.285311533830606,1,0.0743023864107009
15,1.5,3,1,0.401629841635559,0.999,0.124974810421379
35,1.5,3,1,0.330268842560058,0.9965,0.122192714421905
50,1.5,3,1,0.241852391171521,0.9975,0.079630648183136
65,1.5,3,1,0.342235109567694,1,0.0858094721472954
15,1.3,4,0,0.326405758435749,0.9565,0.195213488882564
35,1.3,4,0,-0.0509258485846505,0.3165,0.113614894254523
50,1.3,4,1,0.262724120990799,0.9995,0.0914715384574822
65,1.3,4,1,0.251494450723105,0.9955,0.0870996655335875
15,1.5,4,0,0.241858359077128,0.9195,0.178201709271945
35,1.5,4,1,0.373564201605176,1,0.117593008151152
50,1.5,4,1,0.324594418783555,0.9975,0.11395930667203
65,1.5,4,1,0.347408897008697,0.9995,0.0990428166147586
50,1,1,0,0.0103123368579818,0.5525,0.07422804948608
15,1.3,1,0,0.0164737606747073,0.538,0.168358629567887
35,1.3,1,1,0.3106454711792,0.9985,0.100791801423306
50,1.3,1,0,0.102087967336757,0.887,0.0866616535656201
65,1.3,1,1,0.204845919521545,0.9995,0.0680094949687471
15,1.5,1,0,0.264618586085543,0.937,0.172735826666218
35,1.5,1,1,0.344234261288143,1,0.0952401183233623
50,1.5,1,0,0.162136903291592,0.9635,0.0917464057551152
65,1.5,1,1,0.226971138475309,0.999,0.0701215270267636
15,1.3,2,0,0.284739874588921,0.959,0.168687176593912
35,1.3,2,1,0.328935527325185,0.998,0.111048187787042
50,1.3,2,0,0.0870782024403735,0.8645,0.0827767494510827
65,1.3,2,1,0.21859693507957,1,0.0634539950264004
15,1.5,2,0,0.230491464269442,0.9285,0.157043861664493
35,1.5,2,1,0.268463409467719,0.998,0.0948382403159793
50,1.5,2,1,0.187320928705609,0.9865,0.0854267508286499
65,1.5,2,1,0.264045735445468,0.9995,0.0816759337726715
15,1.3,3,0,0.15395757138718,0.816,0.178717420705134
35,1.3,3,0,0.148699061013782,0.9625,0.0851654052963105
50,1.3,3,0,0.0638156775762335,0.76,0.0892542877255984
65,1.3,3,0,0.148591957477678,0.967,0.0807198148366358
15,1.5,3,1,0.433740698415793,0.989,0.188129769987128
35,1.5,3,1,0.451492509766158,1,0.10781509067792
50,1.5,3,1,0.266992009053011,0.998,0.0918034356398044
65,1.5,3,1,0.314847402962716,1,0.0854174942579067
